id_reniec;departamento;provincia;distrito;id_inei;id_pais
210201;SAN MARTIN;HUALLAGA;SAPOSOA;220401;PER
210202;SAN MARTIN;HUALLAGA;PISCOYACU;220404;PER
210203;SAN MARTIN;HUALLAGA;SACANCHE;220405;PER
210204;SAN MARTIN;HUALLAGA;TINGO DE SAPOSOA;220406;PER
210205;SAN MARTIN;HUALLAGA;ALTO SAPOSOA;220402;PER
210206;SAN MARTIN;HUALLAGA;EL ESLABON;220403;PER
210301;SAN MARTIN;LAMAS;LAMAS;220501;PER
210303;SAN MARTIN;LAMAS;BARRANQUITA;220503;PER
210304;SAN MARTIN;LAMAS;CAYNARACHI;220504;PER
210305;SAN MARTIN;LAMAS;CUÑUMBUQUI;220505;PER
210306;SAN MARTIN;LAMAS;PINTO RECODO;220506;PER
210307;SAN MARTIN;LAMAS;RUMISAPA;220507;PER
210311;SAN MARTIN;LAMAS;SHANAO;220509;PER
210313;SAN MARTIN;LAMAS;TABALOSOS;220510;PER
210314;SAN MARTIN;LAMAS;ZAPATERO;220511;PER
210315;SAN MARTIN;LAMAS;ALONSO DE ALVARADO;220502;PER
210316;SAN MARTIN;LAMAS;SAN ROQUE DE CUMBAZA;220508;PER
210401;SAN MARTIN;MARISCAL CACERES;JUANJUI;220601;PER
210402;SAN MARTIN;MARISCAL CACERES;CAMPANILLA;220602;PER
210403;SAN MARTIN;MARISCAL CACERES;HUICUNGO;220603;PER
210404;SAN MARTIN;MARISCAL CACERES;PACHIZA;220604;PER
210405;SAN MARTIN;MARISCAL CACERES;PAJARILLO;220605;PER
210501;SAN MARTIN;RIOJA;RIOJA;220801;PER
210502;SAN MARTIN;RIOJA;POSIC;220806;PER
210503;SAN MARTIN;RIOJA;YORONGOS;220808;PER
210504;SAN MARTIN;RIOJA;YURACYACU;220809;PER
210505;SAN MARTIN;RIOJA;NUEVA CAJAMARCA;220804;PER
210506;SAN MARTIN;RIOJA;ELIAS SOPLIN VARGAS;220803;PER
210507;SAN MARTIN;RIOJA;SAN FERNANDO;220807;PER
210508;SAN MARTIN;RIOJA;PARDO MIGUEL;220805;PER
210509;SAN MARTIN;RIOJA;AWAJUN;220802;PER
210601;SAN MARTIN;SAN MARTIN;TARAPOTO;220901;PER
210602;SAN MARTIN;SAN MARTIN;ALBERTO LEVEAU;220902;PER
210604;SAN MARTIN;SAN MARTIN;CACATACHI;220903;PER
210606;SAN MARTIN;SAN MARTIN;CHAZUTA;220904;PER
210607;SAN MARTIN;SAN MARTIN;CHIPURANA;220905;PER
210608;SAN MARTIN;SAN MARTIN;EL PORVENIR;220906;PER
210609;SAN MARTIN;SAN MARTIN;HUIMBAYOC;220907;PER
210610;SAN MARTIN;SAN MARTIN;JUAN GUERRA;220908;PER
210611;SAN MARTIN;SAN MARTIN;MORALES;220910;PER
210612;SAN MARTIN;SAN MARTIN;PAPAPLAYA;220911;PER
210616;SAN MARTIN;SAN MARTIN;SAN ANTONIO;220912;PER
210619;SAN MARTIN;SAN MARTIN;SAUCE;220913;PER
210620;SAN MARTIN;SAN MARTIN;SHAPAJA;220914;PER
210621;SAN MARTIN;SAN MARTIN;LA BANDA DE SHILCAYO;220909;PER
210701;SAN MARTIN;BELLAVISTA;BELLAVISTA;220201;PER
210702;SAN MARTIN;BELLAVISTA;SAN RAFAEL;220206;PER
210703;SAN MARTIN;BELLAVISTA;SAN PABLO;220205;PER
210704;SAN MARTIN;BELLAVISTA;ALTO BIAVO;220202;PER
910508;AFRICA;MARRUECOS;SEFROU;;MAR
210705;SAN MARTIN;BELLAVISTA;HUALLAGA;220204;PER
210706;SAN MARTIN;BELLAVISTA;BAJO BIAVO;220203;PER
210801;SAN MARTIN;TOCACHE;TOCACHE;221001;PER
210802;SAN MARTIN;TOCACHE;NUEVO PROGRESO;221002;PER
210803;SAN MARTIN;TOCACHE;POLVORA;221003;PER
210804;SAN MARTIN;TOCACHE;SHUNTE;221004;PER
210805;SAN MARTIN;TOCACHE;UCHIZA;221005;PER
210901;SAN MARTIN;PICOTA;PICOTA;220701;PER
210902;SAN MARTIN;PICOTA;BUENOS AIRES;220702;PER
210903;SAN MARTIN;PICOTA;CASPIZAPA;220703;PER
210904;SAN MARTIN;PICOTA;PILLUANA;220704;PER
210905;SAN MARTIN;PICOTA;PUCACACA;220705;PER
210906;SAN MARTIN;PICOTA;SAN CRISTOBAL;220706;PER
210907;SAN MARTIN;PICOTA;SAN HILARION;220707;PER
210908;SAN MARTIN;PICOTA;TINGO DE PONASA;220709;PER
210909;SAN MARTIN;PICOTA;TRES UNIDOS;220710;PER
210910;SAN MARTIN;PICOTA;SHAMBOYACU;220708;PER
211001;SAN MARTIN;EL DORADO;SAN JOSE DE SISA;220301;PER
211002;SAN MARTIN;EL DORADO;AGUA BLANCA;220302;PER
211003;SAN MARTIN;EL DORADO;SHATOJA;220305;PER
211004;SAN MARTIN;EL DORADO;SAN MARTIN;220303;PER
211005;SAN MARTIN;EL DORADO;SANTA ROSA;220304;PER
220101;TACNA;TACNA;TACNA;230101;PER
220102;TACNA;TACNA;CALANA;230103;PER
220104;TACNA;TACNA;INCLAN;230105;PER
220107;TACNA;TACNA;PACHIA;230106;PER
220108;TACNA;TACNA;PALCA;230107;PER
220109;TACNA;TACNA;POCOLLAY;230108;PER
220110;TACNA;TACNA;SAMA;230109;PER
220111;TACNA;TACNA;ALTO DE LA ALIANZA;230102;PER
220112;TACNA;TACNA;CIUDAD NUEVA;230104;PER
220113;TACNA;TACNA;CORONEL GREGORIO ALBARRACIN L.;230110;PER
220114;TACNA;TACNA;LA YARADA LOS PALOS;230111;PER
220201;TACNA;TARATA;TARATA;230401;PER
220205;TACNA;TARATA;HEROES ALBARRACIN;230402;PER
220206;TACNA;TARATA;ESTIQUE;230403;PER
220207;TACNA;TARATA;ESTIQUE PAMPA;230404;PER
220210;TACNA;TARATA;SITAJARA;230405;PER
220211;TACNA;TARATA;SUSAPAYA;230406;PER
220212;TACNA;TARATA;TARUCACHI;230407;PER
220213;TACNA;TARATA;TICACO;230408;PER
220301;TACNA;JORGE BASADRE;LOCUMBA;230301;PER
220302;TACNA;JORGE BASADRE;ITE;230303;PER
220303;TACNA;JORGE BASADRE;ILABAYA;230302;PER
220401;TACNA;CANDARAVE;CANDARAVE;230201;PER
220402;TACNA;CANDARAVE;CAIRANI;230202;PER
220403;TACNA;CANDARAVE;CURIBAYA;230204;PER
220404;TACNA;CANDARAVE;HUANUARA;230205;PER
220405;TACNA;CANDARAVE;QUILAHUANI;230206;PER
220406;TACNA;CANDARAVE;CAMILACA;230203;PER
230101;TUMBES;TUMBES;TUMBES;240101;PER
230102;TUMBES;TUMBES;CORRALES;240102;PER
230103;TUMBES;TUMBES;LA CRUZ;240103;PER
230104;TUMBES;TUMBES;PAMPAS DE HOSPITAL;240104;PER
230105;TUMBES;TUMBES;SAN JACINTO;240105;PER
230106;TUMBES;TUMBES;SAN JUAN DE LA VIRGEN;240106;PER
230201;TUMBES;CONTRALMIRANTE VILLAR;ZORRITOS;240201;PER
230202;TUMBES;CONTRALMIRANTE VILLAR;CASITAS;240202;PER
230203;TUMBES;CONTRALMIRANTE VILLAR;CANOAS DE PUNTA SAL;240203;PER
230301;TUMBES;ZARUMILLA;ZARUMILLA;240301;PER
230302;TUMBES;ZARUMILLA;MATAPALO;240303;PER
230303;TUMBES;ZARUMILLA;PAPAYAL;240304;PER
230304;TUMBES;ZARUMILLA;AGUAS VERDES;240302;PER
240101;CALLAO;CALLAO;CALLAO;070101;PER
240102;CALLAO;CALLAO;BELLAVISTA;070102;PER
240103;CALLAO;CALLAO;LA PUNTA;070105;PER
240104;CALLAO;CALLAO;CARMEN DE LA LEGUA-REYNOSO;070103;PER
240105;CALLAO;CALLAO;LA PERLA;070104;PER
240106;CALLAO;CALLAO;VENTANILLA;070106;PER
240107;CALLAO;CALLAO;MI PERU;070107;PER
250101;UCAYALI;CORONEL PORTILLO;CALLERIA;250101;PER
250102;UCAYALI;CORONEL PORTILLO;YARINACOCHA;250105;PER
250103;UCAYALI;CORONEL PORTILLO;MASISEA;250104;PER
250104;UCAYALI;CORONEL PORTILLO;CAMPOVERDE;250102;PER
250105;UCAYALI;CORONEL PORTILLO;IPARIA;250103;PER
250106;UCAYALI;CORONEL PORTILLO;NUEVA REQUENA;250106;PER
250107;UCAYALI;CORONEL PORTILLO;MANANTAY;250107;PER
250201;UCAYALI;PADRE ABAD;PADRE ABAD;250301;PER
250202;UCAYALI;PADRE ABAD;IRAZOLA;250302;PER
250203;UCAYALI;PADRE ABAD;CURIMANA;250303;PER
250204;UCAYALI;PADRE ABAD;NESHUYA;;PER
250205;UCAYALI;PADRE ABAD;ALEXANDER VON HUMBOLDT;;PER
250301;UCAYALI;ATALAYA;RAIMONDI;250201;PER
250302;UCAYALI;ATALAYA;TAHUANIA;250203;PER
250303;UCAYALI;ATALAYA;YURUA;250204;PER
250304;UCAYALI;ATALAYA;SEPAHUA;250202;PER
250401;UCAYALI;PURUS;PURUS;250401;PER
910101;AFRICA;ARGELIA;ARGEL;;DZA
910102;AFRICA;ARGELIA;ORAN;;DZA
910103;AFRICA;ARGELIA;CONSTANTINA;;DZA
910104;AFRICA;ARGELIA;BATNA;;DZA
910105;AFRICA;ARGELIA;LAGHOUAT;;DZA
910106;AFRICA;ARGELIA;RELIZANE;;DZA
910107;AFRICA;ARGELIA;RELIZANE;;DZA
910201;AFRICA;COSTA DE MARFIL;ABYDJAN;;CIV
910301;AFRICA;EGIPTO;ALEJANDRIA;;EGY
910302;AFRICA;EGIPTO;EL CAIRO;;EGY
910303;AFRICA;EGIPTO;AL-MINYA;;EGY
910304;AFRICA;EGIPTO;PORT SAID;;EGY
910305;AFRICA;EGIPTO;MENUFIA;;EGY
910401;AFRICA;KENIA;NAIROBI;;KEN
910501;AFRICA;MARRUECOS;AGADIE;;MAR
910502;AFRICA;MARRUECOS;RABAT;;MAR
910503;AFRICA;MARRUECOS;AGADIR;;MAR
910504;AFRICA;MARRUECOS;CASABLANCA;;MAR
910505;AFRICA;MARRUECOS;SAFI;;MAR
910506;AFRICA;MARRUECOS;TETOUAN;;MAR
910507;AFRICA;MARRUECOS;TANGER;;MAR
910509;AFRICA;MARRUECOS;BENI MELLAL;;MAR
910510;AFRICA;MARRUECOS;CHAUIA UARDIGA;;MAR
910511;AFRICA;MARRUECOS;MEQUINEZ;;MAR
910512;AFRICA;MARRUECOS;FEZ;;MAR
910601;AFRICA;SUDAFRICA;CIUDAD DEL CABO;;ZAF
910602;AFRICA;SUDAFRICA;EAST LONDON;;ZAF
910603;AFRICA;SUDAFRICA;PRETORIA;;ZAF
910604;AFRICA;SUDAFRICA;JOHANNESBURGO;;ZAF
910605;AFRICA;SUDAFRICA;DURBAN;;ZAF
910606;AFRICA;SUDAFRICA;EL CABO ORIENTAL;;ZAF
910607;AFRICA;SUDAFRICA;MPUMALANGA;;ZAF
910608;AFRICA;SUDAFRICA;ESTADO LIBRE;;ZAF
910701;AFRICA;ZAMBIA;LUSAKA;;ZMB
910702;AFRICA;ZAMBIA;COPPERBELT;;ZMB
910703;AFRICA;ZAMBIA;KITWE;;ZMB
910801;AFRICA;ZIMBABWE;HARARE;;ZWE
910901;AFRICA;TUNEZ;TUNEZ;;TUN
911001;AFRICA;SOMALIA;MOGADISCIO;;SOM
911101;AFRICA;NIGERIA;ABUJA;;NGA
911102;AFRICA;NIGERIA;LAGOS;;NGA
911103;AFRICA;NIGERIA;ENUGU;;NGA
911104;AFRICA;NIGERIA;NIAMEY;;NGA
911201;AFRICA;GHANA;ACCRA;;GHA
911202;AFRICA;GHANA;WEST;;GHA
911301;AFRICA;ANGOLA;LUANDA;;AGO
911302;AFRICA;ANGOLA;BENGUELA;;AGO
911401;AFRICA;BURKINA FASO;UAGADUGU;;BFA
911501;AFRICA;REP. DEMOCRATICA DEL CONGO;BOMA;;COD
911601;AFRICA;LIBIA;SIRTE;;LBY
911602;AFRICA;LIBIA;TRIPOLI;;LBY
911603;AFRICA;LIBIA;BENGASI;;LBY
911701;AFRICA;MOZAMBIQUE;MAPUTO;;MOZ
911702;AFRICA;MOZAMBIQUE;NAMPULA;;MOZ
911703;AFRICA;MOZAMBIQUE;TETE;;MOZ
911801;AFRICA;SUAZILANDIA;MBABANE;;SWZ
911901;AFRICA;MADAGASCAR;ANTANANARIVO;;MDG
912001;AFRICA;ETIOPIA;GONDER;;ETH
912002;AFRICA;ETIOPIA;ADDIS ABEBA;;ETH
912003;AFRICA;ETIOPIA;TIGRAY;;ETH
912101;AFRICA;SENEGAL;DAKAR;;SEN
912112;AMERICA;PANAMA;SAN BLAS;;PAN
912201;AFRICA;GUINEA ECUATORIAL;BIOKO;;GNQ
912202;AFRICA;GUINEA ECUATORIAL;BATA;;GNQ
912301;AFRICA;CAMERUN;YAUNDE;;CMR
912302;AFRICA;CAMERUN;DOUALA;;CMR
912303;AFRICA;CAMERUN;BAFOUSSAM;;CMR
912401;AFRICA;REP. DEMOCRATICA DEL CONGO;KINSHASA;;COD
912402;AFRICA;REP. DEMOCRATICA DEL CONGO;BRAZZAVILLE;;COD
912403;AFRICA;REP. DEMOCRATICA DEL CONGO;KIVU SEPTENTRIONAL;;COD
912404;AFRICA;REP. DEMOCRATICA DEL CONGO;LUBUMBASHI;;COD
912501;AFRICA;BURUNDI;BUJUMBURA;;BDI
912601;AFRICA;TANZANIA;DAR ES-SALAAM;;TZA
912602;AFRICA;TANZANIA;ZANZIBAR;;TZA
912701;AFRICA;GUINEA;KANKAN;;GIN
912702;AFRICA;GUINEA;NZEREKORE;;GIN
912801;AFRICA;SUDAN;JARTUM;;SDN
912901;AFRICA;MAURICIO;PORT LOUIS;;MUS
912902;AFRICA;MAURICIO;CUREPIPE;;MUS
912903;AFRICA;MAURICIO;BLACK RIVER;;MUS
913001;AFRICA;BOTSUANA;GABORONE;;BWA
913101;AFRICA;GABON;LIBREVILLE;;GAB
913201;AFRICA;NAMIBIA;KEETMANSHOOP;;NAM
913202;AFRICA;NAMIBIA;ERONGO;;NAM
913301;AFRICA;REPUBLICA DEL CONGO;BRAZZAVILLE;;COG
913401;AFRICA;MAURICIO;BANJUL;;MUS
913402;AFRICA;GAMBIA;BUNDUNG;;GMB
913501;AFRICA;SIERRA LEONA;FREETOWN;;SLE
913601;AFRICA;REPUBLICA DE CABO VERDE;PRAIA;;CPV
913602;AFRICA;REPUBLICA DE CABO VERDE;SANTIAGO;;CPV
913603;AFRICA;REPUBLICA DE CABO VERDE;ILHA DO SAL;;CPV
913801;AFRICA;NIGER;NIAMEY;;NER
920101;AMERICA;ANTILLAS HOLANDESAS;ARUBA;;ANT
920102;AMERICA;ANTILLAS HOLANDESAS;CURAZAO;;ANT
920103;AMERICA;ANTILLAS HOLANDESAS;ST MAARTEN;;ANT
920104;AMERICA;ANTILLAS HOLANDESAS;BONAIRE;;ANT
920201;AMERICA;ARGENTINA;BAHIA BLANCA;;ARG
920202;AMERICA;ARGENTINA;BUENOS AIRES;;ARG
920203;AMERICA;ARGENTINA;CORDOBA;;ARG
920204;AMERICA;ARGENTINA;CORRIENTES;;ARG
920205;AMERICA;ARGENTINA;LA PLATA;;ARG
920206;AMERICA;ARGENTINA;MENDOZA;;ARG
920207;AMERICA;ARGENTINA;ROSARIO DE SANTA FE;;ARG
920208;AMERICA;ARGENTINA;SALTA;;ARG
920209;AMERICA;ARGENTINA;TUCUMAN;;ARG
920210;AMERICA;ARGENTINA;SAN JUAN;;ARG
920211;AMERICA;ARGENTINA;CHACO;;ARG
920212;AMERICA;ARGENTINA;RIO NEGRO;;ARG
920213;AMERICA;ARGENTINA;CHUBUT;;ARG
920214;AMERICA;ARGENTINA;SANTA FE;;ARG
920215;AMERICA;ARGENTINA;ENTRE RIOS;;ARG
920216;AMERICA;ARGENTINA;JUJUY;;ARG
920217;AMERICA;ARGENTINA;MISIONES;;ARG
920218;AMERICA;ARGENTINA;NEUQUEN;;ARG
920219;AMERICA;ARGENTINA;SAN LUIS;;ARG
920220;AMERICA;ARGENTINA;LA PAMPA;;ARG
920221;AMERICA;ARGENTINA;SANTA CRUZ;;ARG
920222;AMERICA;ARGENTINA;SANTIAGO DEL ESTERO;;ARG
920223;AMERICA;ARGENTINA;FORMOSA;;ARG
920224;AMERICA;ARGENTINA;CATAMARCA;;ARG
920225;AMERICA;ARGENTINA;TIERRA DEL FUEGO;;ARG
920226;AMERICA;ARGENTINA;LA RIOJA;;ARG
920227;AMERICA;ARGENTINA;MAR DEL PLATA;;ARG
920301;AMERICA;BAHAMAS;NASSAU;;BHS
920302;AMERICA;BAHAMAS;GRAN BAHAMA;;BHS
920401;AMERICA;BOLIVIA;COCHABAMBA;;BOL
920402;AMERICA;BOLIVIA;GUAQUI;;BOL
920403;AMERICA;BOLIVIA;LA PAZ;;BOL
920404;AMERICA;BOLIVIA;ORURO;;BOL
920405;AMERICA;BOLIVIA;SANTA CRUZ;;BOL
920406;AMERICA;BOLIVIA;BENI;;BOL
920407;AMERICA;BOLIVIA;PANDO;;BOL
920408;AMERICA;BOLIVIA;CHUQUISACA;;BOL
920409;AMERICA;BOLIVIA;TARIJA;;BOL
920410;AMERICA;BOLIVIA;POTOSI;;BOL
920411;AMERICA;BOLIVIA;EL ALTO;;BOL
920501;AMERICA;BRASIL;BELEN DO PARA;;BRA
920502;AMERICA;BRASIL;BELO HORIZONTE;;BRA
920503;AMERICA;BRASIL;BRASILIA;;BRA
920504;AMERICA;BRASIL;CURITIBA;;BRA
920505;AMERICA;BRASIL;MANAOS;;BRA
920506;AMERICA;BRASIL;PORTO ALEGRE;;BRA
920507;AMERICA;BRASIL;RECIFE;;BRA
920508;AMERICA;BRASIL;RIO BRANCO;;BRA
920509;AMERICA;BRASIL;RIO DE JANEIRO;;BRA
920510;AMERICA;BRASIL;SAO PAULO;;BRA
920511;AMERICA;BRASIL;SALVADOR;;BRA
920512;AMERICA;BRASIL;BAHIA;;BRA
920513;AMERICA;BRASIL;RONDONIA;;BRA
920514;AMERICA;BRASIL;CEARA;;BRA
920515;AMERICA;BRASIL;RIO GRANDE DEL SUR;;BRA
920517;AMERICA;BRASIL;PARAIBA;;BRA
920518;AMERICA;BRASIL;ESPIRITO SANTO;;BRA
920519;AMERICA;BRASIL;ALAGOAS;;BRA
920520;AMERICA;BRASIL;MINAS GERAIS;;BRA
920521;AMERICA;BRASIL;AMAZONAS;;BRA
920522;AMERICA;BRASIL;ACRE;;BRA
920523;AMERICA;BRASIL;PERNAMBUCO;;BRA
920524;AMERICA;BRASIL;RIO GRANDE DEL NORTE;;BRA
920525;AMERICA;BRASIL;RORAIMA;;BRA
920526;AMERICA;BRASIL;PARANA;;BRA
920527;AMERICA;BRASIL;SANTA CATALINA;;BRA
920528;AMERICA;BRASIL;MARANHAO;;BRA
920529;AMERICA;BRASIL;SERGIPE;;BRA
920530;AMERICA;BRASIL;PIAUI;;BRA
920531;AMERICA;BRASIL;TOCANTINS;;BRA
920532;AMERICA;BRASIL;GOIAS;;BRA
920533;AMERICA;BRASIL;PARÃ;;BRA
920534;AMERICA;BRASIL;MATO GROSSO;;BRA
920535;AMERICA;BRASIL;MATO GROSSO DO SUL;;BRA
920536;AMERICA;BRASIL;FORTALEZA;;BRA
920537;AMERICA;BRASIL;AMAPA;;BRA
920601;AMERICA;CANADA;MONTREAL;;CAN
920602;AMERICA;CANADA;OTTAWA;;CAN
920603;AMERICA;CANADA;TORONTO;;CAN
920604;AMERICA;CANADA;VANCOUVER;;CAN
920605;AMERICA;CANADA;MANITOBA;;CAN
920606;AMERICA;CANADA;ONTARIO;;CAN
920607;AMERICA;CANADA;SASKATCHEWAN;;CAN
920608;AMERICA;CANADA;ALBERTA;;CAN
920609;AMERICA;CANADA;QUEBEC;;CAN
920610;AMERICA;CANADA;NUEVA ESCOCIA;;CAN
920611;AMERICA;CANADA;TERRITORIO DEL NOROESTE;;CAN
920612;AMERICA;CANADA;COLUMBIA BRITANICA;;CAN
920613;AMERICA;CANADA;PRINCIPE EDUARDO;;CAN
920614;AMERICA;CANADA;TERRANOVA;;CAN
920615;AMERICA;CANADA;NUEVO BRUNSWICK;;CAN
920701;AMERICA;COLOMBIA;BARRANQUILLA;;COL
920702;AMERICA;COLOMBIA;BOGOTA;;COL
920703;AMERICA;COLOMBIA;CALI;;COL
920704;AMERICA;COLOMBIA;BOLIVAR;;COL
920705;AMERICA;COLOMBIA;LETICIA;;COL
920706;AMERICA;COLOMBIA;MEDELLIN;;COL
920707;AMERICA;COLOMBIA;SANTA MARIA;;COL
920708;AMERICA;COLOMBIA;MANIZALES;;COL
920709;AMERICA;COLOMBIA;SANTANDER;;COL
920710;AMERICA;COLOMBIA;VALLE;;COL
920711;AMERICA;COLOMBIA;BOYACA;;COL
920712;AMERICA;COLOMBIA;TOLIMA;;COL
920713;AMERICA;COLOMBIA;NORTE DE SANTANDER;;COL
920714;AMERICA;COLOMBIA;CALDAS;;COL
920715;AMERICA;COLOMBIA;MAGDALENA;;COL
920716;AMERICA;COLOMBIA;RISARALDA;;COL
920717;AMERICA;COLOMBIA;NARIÑO;;COL
920718;AMERICA;COLOMBIA;ANTIOQUIA;;COL
920719;AMERICA;COLOMBIA;AMAZONAS;;COL
920720;AMERICA;COLOMBIA;CASANARE;;COL
920721;AMERICA;COLOMBIA;CUNDINAMARCA;;COL
920722;AMERICA;COLOMBIA;HUILA;;COL
920723;AMERICA;COLOMBIA;META;;COL
920724;AMERICA;COLOMBIA;CORDOBA;;COL
920725;AMERICA;COLOMBIA;CESAR;;COL
920726;AMERICA;COLOMBIA;CHOCO;;COL
920727;AMERICA;COLOMBIA;SUCRE;;COL
920728;AMERICA;COLOMBIA;VICHADA;;COL
920729;AMERICA;COLOMBIA;ARAUCA;;COL
920730;AMERICA;COLOMBIA;POPAYAN;;COL
920731;AMERICA;COLOMBIA;CAQUETA;;COL
920732;AMERICA;COLOMBIA;CUCUTA;;COL
920733;AMERICA;COLOMBIA;QUINDIO;;COL
920734;AMERICA;COLOMBIA;VAUPES;;COL
920735;AMERICA;COLOMBIA;GUAINIA;;COL
920736;AMERICA;COLOMBIA;PUTUMAYO;;COL
920737;AMERICA;COLOMBIA;CARTAGENA;;COL
920738;AMERICA;COLOMBIA;GUAVIARE;;COL
920739;AMERICA;COLOMBIA;LA GUAJIRA;;COL
920740;AMERICA;COLOMBIA;CAUCA;;COL
920741;AMERICA;COLOMBIA;SAN ANDRES;;COL
920801;AMERICA;COSTA RICA;LIMON;;CRI
920802;AMERICA;COSTA RICA;PUNTARENAS;;CRI
920803;AMERICA;COSTA RICA;SAN JOSE;;CRI
920804;AMERICA;COSTA RICA;GUANACASTE;;CRI
920805;AMERICA;COSTA RICA;CARTAGO;;CRI
920806;AMERICA;COSTA RICA;ALAJUELA;;CRI
920807;AMERICA;COSTA RICA;TURRIALBA;;CRI
920808;AMERICA;COSTA RICA;HEREDIA;;CRI
920901;AMERICA;CUBA;LA HABANA;;CUB
920902;AMERICA;CUBA;CAMAGUEY;;CUB
920903;AMERICA;CUBA;SANTIAGO DE CUBA;;CUB
920904;AMERICA;CUBA;CARDENAS;;CUB
920905;AMERICA;CUBA;MATANZAS;;CUB
920906;AMERICA;CUBA;VILLA CLARA;;CUB
920907;AMERICA;CUBA;GRANMA;;CUB
920908;AMERICA;CUBA;PINAR DEL RIO;;CUB
920909;AMERICA;CUBA;SANCTI SPIRITUS;;CUB
920910;AMERICA;CUBA;CIENFUEGOS;;CUB
920911;AMERICA;CUBA;ISLA DE LA JUVENTUD;;CUB
920912;AMERICA;CUBA;LAS TUNAS;;CUB
920913;AMERICA;CUBA;GUANTANAMO;;CUB
920914;AMERICA;CUBA;HOLGUIN;;CUB
920915;AMERICA;CUBA;CIEGO DE AVILA;;CUB
921001;AMERICA;CHILE;ANTOFAGASTA;;CHL
921002;AMERICA;CHILE;ARICA;;CHL
921003;AMERICA;CHILE;CONCEPCION;;CHL
921004;AMERICA;CHILE;COQUIMBO;;CHL
921005;AMERICA;CHILE;IQUIQUE;;CHL
921006;AMERICA;CHILE;SANTIAGO;;CHL
921007;AMERICA;CHILE;VALPARAISO;;CHL
921008;AMERICA;CHILE;LOS LAGOS;;CHL
921009;AMERICA;CHILE;LA ARAUCANIA;;CHL
921010;AMERICA;CHILE;O HIGGINS;;CHL
921011;AMERICA;CHILE;ACONCAGUA;;CHL
921012;AMERICA;CHILE;MAULE;;CHL
921013;AMERICA;CHILE;MAGALLANES;;CHL
921014;AMERICA;CHILE;BIOBIO;;CHL
921015;AMERICA;CHILE;TARAPACA;;CHL
921016;AMERICA;CHILE;LONGOTOMA;;CHL
921017;AMERICA;CHILE;LINARES;;CHL
921018;AMERICA;CHILE;NUBLE;;CHL
921019;AMERICA;CHILE;PISAGUA;;CHL
921020;AMERICA;CHILE;ATACAMA;;CHL
921021;AMERICA;CHILE;REGION METROPOLITANA;;CHL
921022;AMERICA;CHILE;MALLECO;;CHL
921023;AMERICA;CHILE;LOS ANDES;;CHL
921024;AMERICA;CHILE;AISEN;;CHL
921025;AMERICA;CHILE;LOS RIOS;;CHL
921026;AMERICA;CHILE;COPIAPO;;CHL
921101;AMERICA;ECUADOR;GUAYAQUIL;;ECU
921102;AMERICA;ECUADOR;LOJA;;ECU
921103;AMERICA;ECUADOR;MACARA;;ECU
921104;AMERICA;ECUADOR;MACHALA;;ECU
921105;AMERICA;ECUADOR;QUITO;;ECU
921106;AMERICA;ECUADOR;ESMERALDAS;;ECU
921107;AMERICA;ECUADOR;MANABI;;ECU
921108;AMERICA;ECUADOR;CHIMBORAZO;;ECU
921109;AMERICA;ECUADOR;LOS RIOS;;ECU
921110;AMERICA;ECUADOR;AZUAY;;ECU
921111;AMERICA;ECUADOR;EL ORO;;ECU
921112;AMERICA;ECUADOR;GUAYAS;;ECU
921113;AMERICA;ECUADOR;TUNGURAHUA;;ECU
921114;AMERICA;ECUADOR;CARCHI;;ECU
921115;AMERICA;ECUADOR;IMBABURA;;ECU
921116;AMERICA;ECUADOR;CAÑAR;;ECU
921117;AMERICA;ECUADOR;PICHINCHA;;ECU
921118;AMERICA;ECUADOR;ZAMORA CHINCHIPE;;ECU
921119;AMERICA;ECUADOR;GALAPAGOS;;ECU
921120;AMERICA;ECUADOR;COTOPAXI;;ECU
921121;AMERICA;ECUADOR;PASTAZA;;ECU
921122;AMERICA;ECUADOR;BOLIVAR;;ECU
921123;AMERICA;ECUADOR;MORONA SANTIAGO;;ECU
921124;AMERICA;ECUADOR;NAPO;;ECU
921125;AMERICA;ECUADOR;SUCUMBIOS;;ECU
921126;AMERICA;ECUADOR;SANTA ELENA;;ECU
921127;AMERICA;ECUADOR;SANTO DOMINGO DE LOS TSACHILAS;;ECU
921128;AMERICA;ECUADOR;ORELLANA;;ECU
921201;AMERICA;EL SALVADOR;SAN SALVADOR;;SLV
921202;AMERICA;EL SALVADOR;SANTA ANA;;SLV
921203;AMERICA;EL SALVADOR;LA UNION;;SLV
921204;AMERICA;EL SALVADOR;CABAÑAS;;SLV
921205;AMERICA;EL SALVADOR;SAN MIGUEL;;SLV
921206;AMERICA;EL SALVADOR;LA PAZ;;SLV
921207;AMERICA;EL SALVADOR;LA LIBERTAD;;SLV
921208;AMERICA;EL SALVADOR;AHUACHAPAN;;SLV
921209;AMERICA;EL SALVADOR;SONSONATE;;SLV
921210;AMERICA;EL SALVADOR;USULTAN;;SLV
921211;AMERICA;EL SALVADOR;CHALATENANGO;;SLV
921301;AMERICA;ESTADOS UNIDOS DE AMERICA;GEORGIA;;USA
921302;AMERICA;ESTADOS UNIDOS DE AMERICA;BALTIMORE;;USA
921303;AMERICA;ESTADOS UNIDOS DE AMERICA;BOSTON;;USA
